0.2
epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
eval_cost,1.16278089102,1.02912669505,0.950217695873,0.92937376198,0.878843476228,0.868967824561,0.853893758012,0.850846984525,0.837844546111,0.847981035218,0.822220153019,0.814765712767,0.800476335838,0.805900768077,0.808693900936,0.811147493643,0.804893586283,0.79226207029,0.788422184144,0.787633308927,0.780926412272,0.794694894914,0.79558189384,0.782015756697,0.788576168779,0.782484685541,0.780234058314,0.777281640138,0.783892042587,0.795287011822,0.783650424214,0.789946332042,0.800812211077,0.778984430432,0.795400467711,0.775795029479,0.770121600369,0.783713493071,0.773419682343,0.785260676449,0.775561844306,0.771766270639,0.778895390244,0.775958928579,0.766354991483,0.770879450603,0.766717412176,0.77980483,0.76852539653,0.778204194462,0.76665819216,0.76035142244,0.769895719814,0.774687848333,0.779207070325,0.768801399709,0.766336090237,0.773737921369,0.766158647936,0.78123783236,0.756979811915,0.773528774247,0.778633567122,0.770689034265,0.75728993437,0.762698016338,0.764321982223,0.773780864853,0.758636975585,0.770590570833,0.767633758243,0.771504854488,0.768628251492,0.760384571256,0.769674843698,0.763457582197,0.764143691701,0.774158781278,0.768512255409,0.758335713423,0.766513167746,0.769313453344,0.760894683588,0.772605406902,0.76323312725,0.762340687775,0.755153058395,0.761130582847,0.764272196013,0.775217645303,0.77372509976,0.772458576921,0.76464283482,0.773841712873,0.766305071452,0.770282202543,0.762819021866,0.761275555353,0.769183618848,0.760304283376
train_cost,1.77469873759,1.59791751764,1.51946505984,1.48693471925,1.44703215618,1.43072317701,1.4253859996,1.40847917997,1.3932204041,1.40052124909,1.37430243943,1.37251164653,1.35489521953,1.35938436259,1.35214091441,1.35428608217,1.34847500585,1.34199403045,1.343083945,1.33087355825,1.32903760071,1.33309036091,1.34135593461,1.31832850445,1.32434096377,1.32091701502,1.32159660965,1.31306214602,1.31811922018,1.32660288871,1.32176698826,1.31579842286,1.33054347875,1.30962048123,1.32885838599,1.30997644699,1.30436936633,1.30287900418,1.30447918537,1.31586450038,1.30069094301,1.30177277883,1.30698027578,1.30443867174,1.30805392574,1.30001098091,1.29325297949,1.31390665116,1.29554325558,1.30109605321,1.29956916859,1.29069532203,1.29423305968,1.29590197795,1.29896207089,1.29375503944,1.2852142997,1.29511265888,1.28564078924,1.30174500389,1.28707525715,1.28960794199,1.29037808297,1.28778179669,1.28171004626,1.28143204963,1.29005228212,1.28779824208,1.28217088826,1.28936389638,1.28766332086,1.28968110578,1.29360581345,1.27898005333,1.29437447048,1.28180451016,1.28559366145,1.28989760966,1.28384454548,1.27913298313,1.2837859359,1.28121828925,1.28043459685,1.28657306835,1.27714461241,1.27451687602,1.26985077776,1.2780487747,1.27963935998,1.27878905947,1.28127817865,1.28416043976,1.28100072227,1.29119978537,1.27858236151,1.27178569726,1.27863609903,1.27664917514,1.27705497304,1.26964107921

epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
eval_acc,0.8633,0.8939,0.9033,0.9021,0.9179,0.9144,0.9129,0.9161,0.9201,0.9226,0.9234,0.9215,0.9216,0.9268,0.9249,0.9222,0.9237,0.9224,0.9261,0.9257,0.9244,0.9218,0.9249,0.9258,0.9241,0.9257,0.9279,0.9263,0.9285,0.9255,0.9242,0.9249,0.9269,0.9259,0.9259,0.9288,0.9288,0.9267,0.9277,0.9279,0.9289,0.9238,0.9233,0.9241,0.926,0.9284,0.9295,0.9283,0.9293,0.9278,0.9305,0.9281,0.928,0.9277,0.923,0.9296,0.9279,0.9272,0.9281,0.9258,0.927,0.9294,0.9269,0.9263,0.9278,0.9285,0.9269,0.9242,0.9288,0.9228,0.9281,0.9292,0.9252,0.93,0.9278,0.9292,0.9291,0.9262,0.9284,0.9306,0.9223,0.9285,0.9254,0.926,0.928,0.9267,0.93,0.9273,0.9252,0.928,0.9249,0.9262,0.9251,0.9251,0.9262,0.9254,0.9322,0.9276,0.9282,0.9286
train_acc,0.669116,0.719376,0.737584,0.744604,0.756356,0.760104,0.757928,0.763876,0.773064,0.76656,0.774416,0.772524,0.77594,0.778288,0.781144,0.777712,0.779804,0.780088,0.781136,0.78034,0.779768,0.779868,0.780276,0.784724,0.78238,0.786672,0.784976,0.785764,0.785836,0.783512,0.782724,0.787028,0.781648,0.786584,0.783628,0.785012,0.789384,0.787884,0.786776,0.78562,0.788232,0.784904,0.784752,0.785368,0.78466,0.788712,0.791808,0.787296,0.791548,0.78938,0.78952,0.788712,0.789876,0.789804,0.787292,0.79096,0.792852,0.790912,0.792624,0.788544,0.7899,0.792,0.793644,0.790056,0.79114,0.791888,0.788948,0.789084,0.793092,0.787192,0.792016,0.794152,0.789472,0.79338,0.788224,0.794476,0.791188,0.789584,0.792828,0.79426,0.78858,0.795216,0.792684,0.792168,0.794996,0.793296,0.796788,0.79422,0.792924,0.794948,0.79472,0.793092,0.793156,0.790456,0.793312,0.795672,0.795328,0.795112,0.796756,0.796248

test_acc,0.9234

0.4
