lr,0.0001,kp,0.5,bs,50
lr,0.0005,kp,0.5,bs,900.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.09888889,0.50777775,0.70666665,0.8155556,0.8788889,0.89444447,0.91555554,0.93,0.9288889,0.9411111,0.93777776,0.94777775,0.9577778,0.9622222,0.94666666,0.9577778,0.9688889,0.97,0.9622222,0.9611111
test_acc,0.979600012302
lr,0.0005,kp,0.5,bs,1000.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.086,0.539,0.764,0.843,0.866,0.904,0.918,0.905,0.939,0.95,0.945,0.947,0.95,0.961,0.955,0.964,0.971,0.957,0.973,0.974
test_acc,0.979499995708
lr,0.0005,kp,0.1,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.08125,0.29375,0.4175,0.525,0.63625,0.64875,0.69875,0.74375,0.7975,0.80875,0.7925,0.8325,0.83125,0.83375,0.85625,0.8775,0.88625,0.8625,0.88125,0.8675
test_acc,0.959599971771
lr,0.0005,kp,0.2,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.08875,0.38625,0.60375,0.69125,0.75,0.81625,0.84875,0.86875,0.86875,0.89875,0.90375,0.9075,0.88,0.92,0.9275,0.8975,0.91875,0.93125,0.92375,0.935
test_acc,0.969799995422
lr,0.0005,kp,0.3,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.09375,0.44,0.67625,0.8075,0.8325,0.875,0.89375,0.93,0.9275,0.92625,0.9175,0.93125,0.9375,0.94625,0.93625,0.9625,0.955,0.965,0.93625,0.96625
test_acc,0.97619998455
lr,0.0005,kp,0.4,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.10125,0.3975,0.68875,0.81375,0.8525,0.875,0.89625,0.90875,0.91,0.90875,0.92125,0.94625,0.9375,0.9475,0.96375,0.955,0.94,0.9675,0.9525,0.96
test_acc,0.974900007248
lr,0.0005,kp,0.5,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.0925,0.54375,0.7475,0.85125,0.90125,0.89875,0.92875,0.945,0.935,0.93875,0.95875,0.94875,0.96625,0.95875,0.965,0.96625,0.9625,0.97,0.97125,0.9575
test_acc,0.980499982834
lr,0.0005,kp,0.6,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.09,0.5,0.74375,0.83875,0.89,0.9,0.92125,0.92125,0.9375,0.95125,0.955,0.945,0.9475,0.955,0.95625,0.9625,0.96625,0.97125,0.97875,0.95875
test_acc,0.978399991989
lr,0.0005,kp,0.7,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.0875,0.5275,0.73875,0.83,0.8775,0.905,0.92,0.925,0.94,0.95625,0.95125,0.94375,0.9575,0.96375,0.96,0.9725,0.9575,0.97375,0.96625,0.97875
test_acc,0.977100014687
lr,0.0005,kp,0.8,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.09375,0.52625,0.70875,0.835,0.8825,0.87875,0.92875,0.92125,0.94875,0.94375,0.94625,0.9575,0.96,0.96,0.9725,0.955,0.96875,0.98375,0.98,0.96125
test_acc,0.979700028896
lr,0.0005,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.09125,0.475,0.6675,0.82625,0.88625,0.91,0.92875,0.94375,0.94875,0.94875,0.9625,0.96375,0.97,0.9625,0.965,0.9775,0.96375,0.9775,0.98375,0.98
test_acc,0.981500029564
lr,0.0005,kp,1.0,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.075,0.56625,0.80125,0.88,0.945,0.94125,0.945,0.94625,0.97,0.955,0.96,0.965,0.97375,0.97625,0.98125,0.98125,0.9825,0.985,0.9725,0.9775
test_acc,0.979600012302
lr,0.0001,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.10625,0.2725,0.51625,0.61125,0.73375,0.79125,0.81625,0.84125,0.8675,0.85375,0.9025,0.8975,0.90875,0.88375,0.9125,0.92125,0.93375,0.94625,0.9275,0.93375
test_acc,0.958899974823

lr,0.0002,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.09875,0.39875,0.6375,0.75125,0.83375,0.865,0.8825,0.88125,0.91125,0.9075,0.935,0.92625,0.93375,0.93,0.95875,0.93375,0.94625,0.9525,0.9525,0.96125
test_acc,0.965099990368

lr,0.0003,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.12875,0.49875,0.72875,0.8,0.85,0.87125,0.88625,0.92125,0.90375,0.91625,0.93875,0.92375,0.94,0.95,0.95125,0.9625,0.95875,0.95875,0.965,0.9625
test_acc,0.968800008297

lr,0.0004,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.08375,0.5475,0.7775,0.85125,0.8825,0.91,0.9375,0.96375,0.9425,0.9325,0.9475,0.95,0.9625,0.95125,0.96625,0.96875,0.9725,0.96625,0.9775,0.97625
test_acc,0.978900015354

lr,0.0005,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.065,0.60375,0.79125,0.8575,0.90625,0.915,0.92625,0.92875,0.94875,0.95,0.9575,0.96625,0.965,0.97625,0.97125,0.9725,0.97875,0.98,0.9725,0.98375
test_acc,0.98140001297

lr,0.0006,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.165,0.53875,0.75625,0.86375,0.89,0.92,0.92625,0.94125,0.9475,0.95625,0.945,0.955,0.96,0.9625,0.97375,0.96875,0.9725,0.9775,0.9775,0.97875
test_acc,0.981500029564

lr,0.0007,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.095,0.5225,0.7925,0.88625,0.91375,0.9225,0.93125,0.9525,0.9525,0.96625,0.97625,0.965,0.97875,0.97625,0.97,0.9725,0.97625,0.98375,0.97625,0.97625
test_acc,0.978600025177

lr,0.0008,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.10625,0.43625,0.6325,0.8025,0.91125,0.9325,0.93,0.935,0.9325,0.96,0.955,0.9775,0.96625,0.96875,0.97375,0.97125,0.975,0.985,0.9825,0.98
test_acc,0.980199992657

lr,0.0009,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.09125,0.5525,0.74,0.8625,0.91875,0.93125,0.95,0.94125,0.94875,0.95,0.96375,0.97125,0.9725,0.97625,0.97375,0.97375,0.97375,0.98,0.99,0.98
test_acc,0.982800006866

lr,0.001,kp,0.9,bs,800
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.10625,0.3875,0.65625,0.8675,0.9125,0.91125,0.95,0.94875,0.9525,0.96625,0.9575,0.97625,0.9725,0.96875,0.97875,0.97375,0.985,0.97625,0.98125,0.97875
test_acc,0.98299998045

ITERATION 1
lr,0.001,kp,0.9,bs,760.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.06710526,0.47236842,0.7736842,0.8842105,0.92105263,0.94736844,0.9526316,0.95657897,0.95657897,0.94210523,0.9763158,0.96842104,0.975,0.975,0.975,0.975,0.97894734,0.9763158,0.9855263,0.9894737
test_acc,0.98449999094
lr,0.001,kp,0.9,bs,770.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.097402595,0.43116882,0.7623377,0.86233765,0.912987,0.94285715,0.94675326,0.95844156,0.96103895,0.96493506,0.9623377,0.9727273,0.9779221,0.9714286,0.9818182,0.97662336,0.97662336,0.97402596,0.9818182,0.9779221
test_acc,0.980700016022
lr,0.001,kp,0.9,bs,780.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.10897436,0.4525641,0.8025641,0.88589746,0.8974359,0.93846154,0.9346154,0.96153843,0.9525641,0.9705128,0.9705128,0.96794873,0.97179484,0.97179484,0.9705128,0.9692308,0.9807692,0.9846154,0.97820514,0.97692305
test_acc,0.985300004482
lr,0.001,kp,0.9,bs,790.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.08607595,0.4126582,0.80126584,0.8822785,0.93670887,0.94050634,0.9506329,0.94177216,0.94556963,0.96329117,0.97594935,0.9696202,0.9772152,0.978481,0.9772152,0.97594935,0.97594935,0.9772152,0.9772152,0.9898734
test_acc,0.982800006866
lr,0.001,kp,0.9,bs,800.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.075,0.49125,0.79375,0.8875,0.90375,0.91625,0.945,0.95375,0.96,0.96375,0.9675,0.96875,0.975,0.975,0.98125,0.97375,0.985,0.9825,0.98125,0.97625
test_acc,0.981999993324
lr,0.001,kp,0.9,bs,810.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.096296296,0.4814815,0.65802467,0.8469136,0.90123457,0.9395062,0.93703705,0.95432097,0.95308644,0.962963,0.9765432,0.9765432,0.9802469,0.97160494,0.97901237,0.9691358,0.97283953,0.97901237,0.96666664,0.9839506
test_acc,0.981500029564
lr,0.001,kp,0.9,bs,820.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.087804876,0.45731708,0.7621951,0.87682927,0.8939024,0.9487805,0.9304878,0.96585363,0.9597561,0.9609756,0.9634146,0.94634145,0.9695122,0.9792683,0.97439027,0.97073174,0.98414636,0.9792683,0.9878049,0.98414636
test_acc,0.983200013638
lr,0.001,kp,0.9,bs,830.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.119277105,0.25662652,0.7144578,0.87349397,0.9168675,0.92168677,0.94096386,0.95662653,0.9554217,0.9698795,0.97108436,0.97831327,0.96385545,0.97831327,0.97831327,0.98674697,0.9674699,0.98433733,0.98433733,0.98433733
test_acc,0.981199979782
lr,0.001,kp,0.9,bs,840.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.054761905,0.375,0.75238097,0.82857144,0.89880955,0.9345238,0.9357143,0.9380952,0.9488095,0.95238096,0.9690476,0.96428573,0.96666664,0.9702381,0.9785714,0.9714286,0.97380954,0.975,0.97738093,0.9785714
test_acc,0.981500029564
lr,0.001,kp,0.9,bs,850.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.08117647,0.4635294,0.8,0.9,0.94,0.9470588,0.94,0.9447059,0.9576471,0.96705884,0.9752941,0.9764706,0.96117646,0.97411764,0.97764707,0.9764706,0.9752941,0.97294116,0.9823529,0.9882353
test_acc,0.984099984169
lr,0.001,kp,0.86,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11666667,0.43974358,0.7641026,0.9076923,0.94358975,0.9320513,0.9551282,0.95897436,0.9602564,0.9564102,0.974359,0.9794872,0.9705128,0.97692305,0.98333335,0.97179484,0.974359,0.9794872,0.9858974,0.98205125
test_acc,0.98140001297
lr,0.001,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.12179487,0.49102563,0.7589744,0.89358974,0.90897435,0.92948717,0.9653846,0.9653846,0.96153843,0.96153843,0.97179484,0.9705128,0.9846154,0.9692308,0.98205125,0.975641,0.9807692,0.974359,0.9794872,0.98717946
test_acc,0.983799993992
lr,0.001,kp,0.88,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.13333334,0.55641025,0.8294872,0.8833333,0.92948717,0.92948717,0.94358975,0.9551282,0.9551282,0.96282053,0.96153843,0.97179484,0.9705128,0.975641,0.97692305,0.97179484,0.98333335,0.975641,0.9807692,0.9807692
test_acc,0.98189997673
lr,0.001,kp,0.89,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.10769231,0.42948717,0.73205125,0.88846153,0.9076923,0.93333334,0.96410257,0.9576923,0.96410257,0.9653846,0.9705128,0.97692305,0.9551282,0.9794872,0.95,0.98205125,0.98205125,0.9807692,0.97820514,0.98333335
test_acc,0.983200013638
lr,0.001,kp,0.9,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11794872,0.5205128,0.79102564,0.8871795,0.9051282,0.9320513,0.95384616,0.96153843,0.9602564,0.96282053,0.97692305,0.97179484,0.975641,0.96794873,0.96666664,0.97307694,0.975641,0.97820514,0.97307694,0.974359
test_acc,0.982400000095
lr,0.001,kp,0.91,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.07435898,0.40128204,0.8576923,0.87435895,0.9179487,0.9474359,0.96666664,0.96794873,0.96666664,0.9692308,0.96794873,0.96666664,0.974359,0.975641,0.9807692,0.974359,0.9807692,0.98333335,0.98333335,0.9858974
test_acc,0.981800019741
lr,0.001,kp,0.92,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.12564103,0.45641026,0.6025641,0.8294872,0.89871794,0.9012821,0.9217949,0.9410256,0.93846154,0.9551282,0.97179484,0.974359,0.9576923,0.9692308,0.974359,0.9692308,0.97307694,0.9807692,0.9846154,0.9794872
test_acc,0.980599999428
lr,0.001,kp,0.93,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.10641026,0.33333334,0.71666664,0.84102565,0.9102564,0.9358974,0.94358975,0.95897436,0.96282053,0.9448718,0.9602564,0.96666664,0.97692305,0.9692308,0.9846154,0.97307694,0.97692305,0.975641,0.9794872,0.97179484
test_acc,0.97879999876
lr,0.001,kp,0.94,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.08076923,0.36410257,0.72692305,0.8397436,0.9025641,0.9269231,0.9230769,0.9346154,0.9653846,0.9525641,0.95384616,0.9602564,0.9564102,0.975641,0.9653846,0.9705128,0.96666664,0.9653846,0.974359,0.97307694
test_acc,0.978100001812
lr,0.001,kp,0.95,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11794872,0.39615384,0.5525641,0.8487179,0.91410255,0.9128205,0.9551282,0.9307692,0.9576923,0.9448718,0.95897436,0.9692308,0.94871795,0.96794873,0.96410257,0.97820514,0.97179484,0.96666664,0.975641,0.9858974
test_acc,0.978299975395
lr,0.0006,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11025641,0.57179487,0.77692306,0.8474359,0.9012821,0.9346154,0.93846154,0.94358975,0.9602564,0.9423077,0.9576923,0.9551282,0.9551282,0.96666664,0.96666664,0.97307694,0.974359,0.9705128,0.98333335,0.9794872
test_acc,0.982800006866

lr,0.0007,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.102564104,0.4653846,0.675641,0.86410254,0.9076923,0.92435896,0.9448718,0.9397436,0.9461538,0.9525641,0.9705128,0.96666664,0.9807692,0.97307694,0.975641,0.974359,0.97179484,0.9910256,0.98846155,0.975641
test_acc,0.980499982834

lr,0.0008,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11923077,0.54102564,0.7692308,0.88846153,0.90897435,0.9371795,0.9371795,0.9551282,0.95897436,0.9602564,0.97307694,0.9794872,0.975641,0.97179484,0.9692308,0.9705128,0.9846154,0.97179484,0.9948718,0.98333335
test_acc,0.98400002718

lr,0.0009,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.07692308,0.35641026,0.68333334,0.8448718,0.8871795,0.9230769,0.9525641,0.96282053,0.9551282,0.951282,0.9564102,0.96666664,0.97692305,0.974359,0.96666664,0.9794872,0.97179484,0.97307694,0.974359,0.9807692
test_acc,0.981000006199

lr,0.001,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.073076926,0.49358973,0.7974359,0.9076923,0.925641,0.9397436,0.95384616,0.9551282,0.9525641,0.96666664,0.97179484,0.97692305,0.97307694,0.96794873,0.9858974,0.974359,0.974359,0.98205125,0.9794872,0.98846155
test_acc,0.984399974346

lr,0.0011,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11794872,0.3423077,0.73717946,0.85384613,0.88461536,0.92820513,0.9448718,0.95384616,0.95384616,0.95384616,0.96282053,0.96410257,0.96794873,0.975641,0.9807692,0.9807692,0.97820514,0.97179484,0.97179484,0.97307694
test_acc,0.982299983501

lr,0.0012,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.1,0.475641,0.75128204,0.88461536,0.9346154,0.95897436,0.96153843,0.96153843,0.96282053,0.9692308,0.9551282,0.97692305,0.9564102,0.98333335,0.97179484,0.98717946,0.9794872,0.97820514,0.97179484,0.98333335
test_acc,0.984099984169

lr,0.0013,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.13205129,0.27564102,0.6961538,0.87564105,0.9064103,0.9320513,0.95384616,0.94871795,0.9474359,0.9653846,0.9653846,0.97179484,0.97692305,0.9692308,0.95897436,0.97820514,0.975641,0.97307694,0.975641,0.98205125
test_acc,0.981800019741

lr,0.0014,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.124358974,0.31410256,0.76666665,0.8679487,0.9397436,0.93846154,0.9448718,0.9576923,0.96794873,0.974359,0.96666664,0.9807692,0.975641,0.96666664,0.97692305,0.975641,0.9807692,0.98205125,0.9846154,0.98333335
test_acc,0.982699990273

lr,0.0015,kp,0.87,bs,780
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.1,0.27820513,0.5730769,0.80128205,0.87564105,0.9115385,0.92820513,0.9461538,0.9320513,0.9461538,0.9551282,0.9564102,0.95,0.96282053,0.96666664,0.9705128,0.96410257,0.9705128,0.9705128,0.97820514
test_acc,0.977400004864

ITERATION 2
lr,0.001,kp,0.87,bs,776.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11340206,0.44329897,0.7409794,0.8659794,0.88659793,0.93041235,0.94716495,0.9587629,0.9652062,0.9536083,0.94974226,0.9381443,0.9729381,0.9703608,0.97422683,0.9806701,0.97938144,0.97680414,0.96907216,0.98195875
test_acc,0.98299998045
lr,0.001,kp,0.87,bs,777.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.09266409,0.52895755,0.8095238,0.9111969,0.9189189,0.93564993,0.967825,0.96525097,0.954955,0.960103,0.951094,0.967825,0.97426,0.963964,0.98713,0.983269,0.980695,0.983269,0.983269,0.97940797
test_acc,0.982200026512
lr,0.001,kp,0.87,bs,778.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11182519,0.42673522,0.68508995,0.8688946,0.8958869,0.9318766,0.93573266,0.9498715,0.95758355,0.9652956,0.970437,0.9588689,0.97172236,0.9691517,0.97943443,0.97686374,0.97943443,0.9832905,0.9820051,0.9832905
test_acc,0.982299983501
lr,0.001,kp,0.87,bs,779.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.13735558,0.48652118,0.7971759,0.872914,0.9127086,0.9396662,0.93453145,0.9640565,0.9525032,0.9614891,0.97304237,0.9640565,0.97175866,0.9768934,0.97047496,0.98074454,0.987163,0.9910141,0.97304237,0.98202825
test_acc,0.98449999094
lr,0.001,kp,0.87,bs,780.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11025641,0.47692308,0.7358974,0.87948716,0.90897435,0.9410256,0.9397436,0.9448718,0.9602564,0.96153843,0.9525641,0.9692308,0.9705128,0.96794873,0.9705128,0.97179484,0.9692308,0.97820514,0.98333335,0.9705128
test_acc,0.98400002718
lr,0.001,kp,0.87,bs,781.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.069142126,0.49679896,0.7285531,0.8745198,0.90140843,0.9308579,0.9475032,0.950064,0.94878364,0.95518565,0.950064,0.96927017,0.9705506,0.9756722,0.98207426,0.9667094,0.9756722,0.98079383,0.96927017,0.97183096
test_acc,0.982500016689
lr,0.001,kp,0.87,bs,782.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.10869565,0.5179028,0.7928389,0.89641947,0.92455244,0.9450128,0.9578005,0.94245523,0.9578005,0.9654732,0.971867,0.96163684,0.96930945,0.9769821,0.97953963,0.9757033,0.9654732,0.97442454,0.98337597,0.98849106
test_acc,0.983099997044
lr,0.001,kp,0.87,bs,783.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.08939975,0.38825032,0.73435503,0.8467433,0.8863346,0.91570884,0.9476373,0.9310345,0.9399745,0.9655172,0.93358874,0.9514687,0.9667944,0.9680715,0.962963,0.97573435,0.97318006,0.9808429,0.98212004,0.9833972
test_acc,0.979399979115
lr,0.001,kp,0.87,bs,784.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.1492347,0.5063776,0.77040815,0.8635204,0.92346936,0.9375,0.9438776,0.9655612,0.96811223,0.96938777,0.96938777,0.9719388,0.9655612,0.96683675,0.9770408,0.9783163,0.9808673,0.98341835,0.9808673,0.97959185
test_acc,0.984399974346
lr,0.001,kp,0.87,bs,785.0
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.11082803,0.510828,0.778344,0.8585987,0.9121019,0.93375796,0.96178347,0.9401274,0.9541401,0.955414,0.96942675,0.9745223,0.98216563,0.9707006,0.97579616,0.9732484,0.9834395,0.9847134,0.9770701,0.9834395
test_acc,0.984099984169
lr,0.001,kp,0.866,bs,779
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.12451861,0.46084723,0.68421054,0.85109115,0.915276,0.9409499,0.93581516,0.94736844,0.97304237,0.9602054,0.9666239,0.9640565,0.96790755,0.97175866,0.97304237,0.98202825,0.9743261,0.98074454,0.9768934,0.98074454
test_acc,0.984200000763
lr,0.001,kp,0.867,bs,779
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.09756097,0.3876765,0.7509628,0.8716303,0.90115535,0.928113,0.9537869,0.94736844,0.9525032,0.96790755,0.9768934,0.96919125,0.97047496,0.96790755,0.9602054,0.9768934,0.9743261,0.9768934,0.98459566,0.98331195
test_acc,0.982500016689
lr,0.001,kp,0.868,bs,779
epoch,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
train_acc0.101412065,0.4749679,0.7946085,0.8934531,0.915276,0.9435173,0.93838257,0.94608474,0.9666239,0.9563543,0.9486521,0.97817713,0.97047496,0.9666239,0.9743261,0.97175866,0.98459566,0.9884467,0.98074454,0.9884467
test_acc,0.983799993992
