Iteration 0
epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
eval_cost,1.85439273321,2.62891914301,2.16083625494,1.5583155065,2.14933449025,1.5443746655,1.61186191281,1.88892151948,1.69137587995,2.028529528,1.54314865752,1.52724471641,1.50841781902,1.81918379078,2.25586182607,1.8852826093,1.8961376437,1.58167530824,1.7873586359,1.76058881311,1.59174538455,1.65819596044,1.82505697664,1.6737372728,1.93817218871,1.94105319535,1.91298108653,1.69021363546,1.73556857459,1.89764699967,2.45196491894,1.69791666956,1.6143505129,2.10529825641,1.75732559748,2.37055943348,1.50537280384,2.81760340585,1.52335109594,1.59678387899,1.54779190397,1.97404226082,1.82070107289,1.61265236245,1.72379623679,2.86477629468,1.71160556602,2.11378857921,2.31518492548,2.01191973978,1.70042760717,1.79548975227,1.81657183834,1.97907918975,1.75049372496,1.75772605028,1.70226212694,1.53917605109,1.72832900723,1.54720826751,1.6558694497,1.72213060519,1.83153154636,1.54629373342,1.5239065406,1.85845048727,1.5794765749,1.84908921967,2.28380214697,1.66588288816,1.49727878808,1.63345040876,1.62287715789,2.44533726188,1.82895821074,1.6588574742,1.40958576109,2.13856547878,1.45210991785,1.73302702014,1.80289895291,2.46155027684,1.86444608101,1.55403218419,1.58478150396,1.71562175181,2.10327604841,1.71998502179,1.94893194177,1.85381175475,1.70118900591,2.16302705184,1.90146930505,1.79948012128,1.63108028363,1.699159248,1.76002962142,1.55934426029,1.9445354611,1.70324226785
train_cost,2.76726642492,3.48747814233,3.07120740819,2.57521473823,3.04174244869,2.48770412529,2.63066693586,2.78746486085,2.65512010322,2.84453065631,2.47024774925,2.53287211683,2.45209206713,2.7130562128,3.12831085446,2.85364257629,2.78651491402,2.55242152066,2.75797135684,2.86778429214,2.56796460589,2.68815688028,2.80946184832,2.61997941177,2.87373095042,2.83396521882,2.87150687478,2.60643450892,2.77484141354,2.89633476768,3.29791694606,2.74687879011,2.56122783859,2.99891047906,2.69618799875,3.24127410624,2.51138279601,3.61318511036,2.49159401716,2.54440511662,2.60726955641,2.83412367365,2.83755803521,2.61731215469,2.74100502454,3.68336256305,2.66169406288,3.01527116181,3.31915864327,3.01303130232,2.62336482672,2.71987219928,2.7246340156,2.86971843519,2.62841621266,2.73634044588,2.61805347166,2.56068470797,2.65965560719,2.53622475571,2.62002321885,2.65747628443,2.70646300044,2.56431502651,2.47014570269,2.77055645208,2.56634805686,2.92166560642,3.17024788791,2.66344402199,2.52861810044,2.6329887418,2.53692467196,3.3467991482,2.76663157291,2.5825658171,2.43289352837,3.06740142496,2.43789075558,2.71313790389,2.72218171548,3.39774582637,2.74402611203,2.50356264482,2.61462404953,2.66285270122,2.97544272966,2.66378159454,2.91299874803,2.86954094196,2.70476779636,3.0097354948,2.71852500558,2.70496032819,2.57005477753,2.62142604613,2.68958488857,2.53232913293,2.93444989627,2.71976213544

epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
eval_acc,0.6299,0.4378,0.5712,0.7123,0.6694,0.7552,0.7102,0.6849,0.7157,0.597,0.7336,0.7591,0.7476,0.6743,0.6993,0.6105,0.6684,0.7226,0.6494,0.7235,0.715,0.7204,0.6334,0.7127,0.6817,0.6818,0.6538,0.6628,0.7204,0.7127,0.6812,0.6717,0.6906,0.6711,0.6771,0.709,0.7567,0.6038,0.7328,0.7434,0.7411,0.6669,0.6936,0.714,0.7317,0.6666,0.7285,0.7041,0.5695,0.7099,0.6829,0.658,0.6579,0.7068,0.692,0.6568,0.7315,0.7393,0.7114,0.7265,0.706,0.6537,0.6485,0.748,0.775,0.637,0.7358,0.6494,0.6117,0.6962,0.7561,0.7222,0.7203,0.601,0.6458,0.6918,0.7945,0.6919,0.7665,0.6589,0.6598,0.4628,0.6909,0.7372,0.7176,0.6867,0.6291,0.7025,0.6278,0.6835,0.6803,0.6801,0.6477,0.629,0.7219,0.685,0.6737,0.7212,0.6233,0.7211
train_acc,0.430892,0.3095,0.412884,0.467328,0.459956,0.509296,0.468476,0.478628,0.48842,0.444388,0.490732,0.49242,0.501784,0.465408,0.468144,0.43312,0.456548,0.491348,0.446496,0.463924,0.475948,0.482012,0.421196,0.50008,0.464028,0.447188,0.45038,0.462492,0.486868,0.466192,0.475444,0.453472,0.474608,0.465648,0.465428,0.49514,0.499948,0.432692,0.497452,0.49096,0.475392,0.463052,0.468888,0.477916,0.49302,0.4565,0.491532,0.490024,0.404924,0.474872,0.472128,0.463652,0.454672,0.485316,0.47274,0.432648,0.494292,0.496872,0.473112,0.48604,0.491892,0.46906,0.44294,0.48364,0.517568,0.4313,0.494592,0.446592,0.406876,0.464296,0.4996,0.464992,0.489288,0.411248,0.42926,0.472388,0.51476,0.465288,0.509992,0.458964,0.454224,0.327748,0.461548,0.497156,0.484424,0.466336,0.456048,0.471,0.447108,0.463748,0.458332,0.46776,0.445136,0.455344,0.50026,0.468976,0.458628,0.485956,0.403824,0.461132

test_acc,0.7008

Iteration 1
epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
eval_cost,1.88764072054,2.13408262007,1.81458177152,1.87828946732,1.7616407373,1.7442250585,1.64503238487,1.6416077434,1.65358682363,1.63280447763,1.43186966375,1.4860715763,1.53215195554,1.71247380414,1.67312140108,1.66514014542,2.06955862229,1.87974448892,1.55076770979,1.96732114638,3.11784959931,1.5813886548,1.57817450801,1.59765705583,1.44404354055,1.61377814528,1.98564298712,1.70562952783,1.55050749888,1.7109155274,1.54997678384,1.80084126001,1.58268014013,1.59717317441,2.01176060198,1.59520230525,1.96505681736,1.58110498325,1.69901017476,1.99794193965,2.15274634106,2.29645311132,1.57759329761,1.95111393397,1.5268875979,1.8393336426,1.73511116143,1.61685489336,1.68978218786,1.4879987458,1.75845601421,1.51149311289,1.61137237535,2.15361912338,1.47731901421,1.69723509106,1.91013969343,1.59873814528,1.93151145407,1.56555659949,1.78727795826,1.58494940263,1.91362641404,1.69205801582,1.66570133076,1.71938353808,1.77273646151,1.77648199957,1.70995302373,1.79476528609,1.67986683643,1.76298461547,1.74623683482,1.74276281139,1.85007552656,1.58119706189,1.86331290941,2.23331673318,1.86646936436,1.49095205037,2.03253865892,1.61008306492,1.82366574227,1.59750923992,2.3096663734,1.61641364348,2.02120620593,1.64275227862,1.78508842957,1.57110370678,1.47160990544,1.55229882239,1.56814660976,1.76000969699,2.01767731137,1.58809962728,1.50621740626,2.16955987344,1.57959342942,1.81728197879
train_cost,2.76334737681,2.99135389705,2.77938035649,2.8189950094,2.85144799988,2.69546473866,2.58778206787,2.56130911728,2.61545177524,2.68889260552,2.48040531934,2.49425392763,2.52531897986,2.67739946909,2.68421184852,2.58412677347,3.00235227866,2.77830076064,2.51987527509,2.87908232773,3.93252981709,2.60412710788,2.5788521055,2.67920308722,2.48861162518,2.54596136031,2.80691976871,2.64765578825,2.51205696373,2.68432480868,2.50154485307,2.66026440874,2.65194674849,2.51059678779,2.91786053828,2.54872911135,2.964774425,2.58708186341,2.6237905493,2.9086457847,3.16333284426,3.25145186935,2.51699575572,2.9424823989,2.49745349492,2.76371915927,2.73257606176,2.6018732923,2.68008782807,2.50168753022,2.70558749045,2.48802658474,2.64361161462,2.9956981675,2.39750586778,2.57097193961,2.83470757421,2.60146425487,2.89011624969,2.59988364303,2.71237817843,2.55934863516,2.7771666192,2.66551040212,2.57343914165,2.69097600402,2.66423944511,2.81876356593,2.75581850108,2.66208727821,2.70243606372,2.6868351348,2.7071394418,2.68460619177,2.80826675119,2.55481034624,2.83042442452,3.01523403522,2.79728934019,2.44615567797,2.94388065907,2.56059325681,2.85038579626,2.5802637934,3.17323447021,2.57034272029,2.77565506648,2.63580743184,2.72692599737,2.53670332886,2.46765878484,2.54335731879,2.58567539826,2.67976913271,2.82386409217,2.57754797775,2.45181158208,3.08478390923,2.58289154127,2.83122676621

epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
eval_acc,0.6839,0.5818,0.6916,0.653,0.6428,0.6487,0.6829,0.7006,0.7391,0.7218,0.775,0.7875,0.7348,0.6836,0.6888,0.6674,0.6697,0.6414,0.7521,0.6526,0.5876,0.7192,0.734,0.705,0.7695,0.7058,0.663,0.708,0.7249,0.6568,0.7387,0.6914,0.7177,0.7276,0.6662,0.7239,0.6345,0.7113,0.6829,0.6922,0.5665,0.5043,0.7469,0.6431,0.7388,0.6793,0.6885,0.7131,0.6934,0.77,0.6689,0.7369,0.7394,0.653,0.7632,0.7017,0.6256,0.738,0.6843,0.7413,0.7015,0.7077,0.6034,0.6821,0.685,0.7159,0.6842,0.6339,0.7,0.6583,0.7529,0.7015,0.7035,0.6655,0.6633,0.7425,0.729,0.5627,0.6461,0.7536,0.6481,0.7022,0.6719,0.7344,0.4995,0.7307,0.6395,0.7055,0.6722,0.743,0.7735,0.7165,0.7305,0.6941,0.6622,0.7074,0.7623,0.6652,0.7104,0.6592
